"subject","STIM","trial","keyboard","choice","count_correct","filename","gender","correct","MEL","RYT","Forfra","Bagfra","Rangordning","met_total","wm_total"
50,"B3","   58",15254,"B2",30,"50 mathias-dkboy ","boy",0,13,13,8,6,9,26,23
50,"C2PH","   59",33333,"C2PH",31,"50 mathias-dkboy ","boy",1,13,13,8,6,9,26,23
50,"B2","   60",44321,"B2",32,"50 mathias-dkboy ","boy",1,13,13,8,6,9,26,23
50,"B4","   61",51534,"C4PS",32,"50 mathias-dkboy ","boy",0,13,13,8,6,9,26,23
50,"C4PS","   62",12343,"B2",32,"50 mathias-dkboy ","boy",0,13,13,8,6,9,26,23
50,"C4PS","   63",12343,"C4PS",33,"50 mathias-dkboy ","boy",1,13,13,8,6,9,26,23
50,"B4","   64",51534,"B3",33,"50 mathias-dkboy ","boy",0,13,13,8,6,9,26,23
50,"B2","   65",44321,"C4PS",33,"50 mathias-dkboy ","boy",0,13,13,8,6,9,26,23
50,"B3","   66",15254,"B4",33,"50 mathias-dkboy ","boy",0,13,13,8,6,9,26,23
50,"C2PH","   67",33333,"C2PH",34,"50 mathias-dkboy ","boy",1,13,13,8,6,9,26,23
50,"B3","   68",15254,"B4",34,"50 mathias-dkboy ","boy",0,13,13,8,6,9,26,23
50,"C2PH","   69",33333,"C2PH",35,"50 mathias-dkboy ","boy",1,13,13,8,6,9,26,23
51,"B3","   0",12343,"C2PH",0,"51 mathias-dkgirl ","girl",0,18,17,10,9,10,35,29
51,"B3","   1",12343,"B3",1,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   2",15254,"C2PH",1,"51 mathias-dkgirl ","girl",0,18,17,10,9,10,35,29
51,"C2PH","   3",44321,"B2",1,"51 mathias-dkgirl ","girl",0,18,17,10,9,10,35,29
51,"C4PS","   4",33333,"B2",1,"51 mathias-dkgirl ","girl",0,18,17,10,9,10,35,29
51,"B2","   5",51534,"B2",2,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   6",15254,"B4",3,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   7",44321,"C2PH",4,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   8",33333,"C4PS",5,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   9",51534,"B2",6,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   10",33333,"C4PS",7,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   11",44321,"C2PH",8,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   12",15254,"B4",9,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   13",15254,"B4",10,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   14",33333,"C4PS",11,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   15",51534,"B3",11,"51 mathias-dkgirl ","girl",0,18,17,10,9,10,35,29
51,"B3","   16",12343,"C2PH",11,"51 mathias-dkgirl ","girl",0,18,17,10,9,10,35,29
51,"C2PH","   17",44321,"C2PH",12,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   18",51534,"B2",13,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   19",12343,"B3",14,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   20",15254,"B4",15,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   21",33333,"C4PS",16,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   22",44321,"C2PH",17,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   23",51534,"B2",18,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   24",12343,"B2",18,"51 mathias-dkgirl ","girl",0,18,17,10,9,10,35,29
51,"B3","   25",12343,"B3",19,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   26",33333,"C4PS",20,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   27",44321,"C2PH",21,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   28",51534,"B2",22,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   29",15254,"B4",23,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   30",15254,"B4",24,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   31",51534,"B2",25,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   32",33333,"C4PS",26,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   33",51534,"B2",27,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   34",44321,"C2PH",28,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   35",44321,"C2PH",29,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   36",12343,"B3",30,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   37",33333,"C4PS",31,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   38",12343,"B3",32,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   39",15254,"B4",33,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   40",44321,"C2PH",34,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   41",33333,"C4PS",35,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   42",15254,"B4",36,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   43",33333,"C4PS",37,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   44",12343,"B3",38,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   45",44321,"C2PH",39,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   46",51534,"B2",40,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   47",51534,"B2",41,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   48",12343,"B3",42,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   49",15254,"B4",43,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   50",33333,"C4PS",44,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   51",15254,"B4",45,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   52",12343,"B3",46,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   53",33333,"C4PS",47,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   54",51534,"B2",48,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   55",51534,"B2",49,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   56",15254,"B4",50,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   57",44321,"C2PH",51,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   58",12343,"B3",52,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   59",44321,"C2PH",53,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   60",51534,"B2",54,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   61",15254,"B4",55,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   62",33333,"C4PS",56,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C4PS","   63",33333,"C4PS",57,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B4","   64",15254,"B4",58,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B2","   65",51534,"B2",59,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   66",12343,"B3",60,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   67",44321,"C2PH",61,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"B3","   68",12343,"B3",62,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
51,"C2PH","   69",44321,"C2PH",63,"51 mathias-dkgirl ","girl",1,18,17,10,9,10,35,29
52,"B3","   0",22222,"B2",0,"52 emma-dkgirl ","girl",0,16,16,15,14,8,32,37
52,"B3","   1",22222,"B3",1,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   2",12343,"C2PH",1,"52 emma-dkgirl ","girl",0,16,16,15,14,8,32,37
52,"C2PH","   3",15143,"C2PH",2,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   4",21353,"B2",2,"52 emma-dkgirl ","girl",0,16,16,15,14,8,32,37
52,"B2","   5",54421,"B2",3,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   6",12343,"B4",4,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   7",15143,"C2PH",5,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   8",21353,"C4PS",6,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   9",54421,"B2",7,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   10",21353,"B4",7,"52 emma-dkgirl ","girl",0,16,16,15,14,8,32,37
52,"C2PH","   11",15143,"C2PH",8,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   12",12343,"B4",9,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   13",12343,"B4",10,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   14",21353,"C4PS",11,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   15",54421,"B2",12,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   16",22222,"B3",13,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   17",15143,"C2PH",14,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   18",54421,"B2",15,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   19",22222,"B3",16,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   20",12343,"B4",17,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   21",21353,"C4PS",18,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   22",15143,"C2PH",19,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   23",54421,"B2",20,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   24",22222,"B3",21,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   25",22222,"B3",22,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   26",21353,"C4PS",23,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   27",15143,"C2PH",24,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   28",54421,"B2",25,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   29",12343,"B4",26,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   30",12343,"B4",27,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   31",54421,"B2",28,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   32",21353,"C4PS",29,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   33",54421,"B2",30,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   34",15143,"C2PH",31,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   35",15143,"C2PH",32,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   36",22222,"B3",33,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   37",21353,"C4PS",34,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   38",22222,"B3",35,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   39",12343,"B4",36,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   40",15143,"C2PH",37,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   41",21353,"C4PS",38,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   42",12343,"B4",39,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   43",21353,"C4PS",40,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   44",22222,"B3",41,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   45",15143,"C2PH",42,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   46",54421,"B2",43,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   47",54421,"B2",44,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   48",22222,"B3",45,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   49",12343,"B4",46,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   50",21353,"C4PS",47,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   51",12343,"B4",48,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   52",22222,"B3",49,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   53",21353,"C4PS",50,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   54",54421,"B2",51,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   55",54421,"B2",52,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   56",12343,"B4",53,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   57",15143,"C2PH",54,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   58",22222,"B3",55,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   59",15143,"C2PH",56,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   60",54421,"B2",57,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   61",12343,"B4",58,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   62",21353,"C4PS",59,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C4PS","   63",21353,"C4PS",60,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B4","   64",12343,"B4",61,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B2","   65",54421,"B2",62,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   66",22222,"B3",63,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   67",15143,"C2PH",64,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"B3","   68",22222,"B3",65,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
52,"C2PH","   69",15143,"C2PH",66,"52 emma-dkgirl ","girl",1,16,16,15,14,8,32,37
53,"B3","   0",21353,"B3",1,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   1",21353,"B3",2,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B4","   2",22222,"C4PS",2,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C2PH","   3",54421,"C4PS",2,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C4PS","   4",15143,"C4PS",3,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   5",12343,"B4",3,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B4","   6",22222,"B4",4,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   7",54421,"C2PH",5,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   8",15143,"B3",5,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B2","   9",12343,"B3",5,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C4PS","   10",15143,"C4PS",6,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   11",54421,"C2PH",7,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B4","   12",22222,"B3",7,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B4","   13",22222,"B4",8,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   14",15143,"C2PH",8,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B2","   15",12343,"B2",9,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   16",21353,"B3",10,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   17",54421,"C2PH",11,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   18",12343,"B2",12,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   19",21353,"C4PS",12,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B4","   20",22222,"B4",13,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   21",15143,"C4PS",14,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   22",54421,"C2PH",15,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   23",12343,"B3",15,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B3","   24",21353,"B2",15,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B3","   25",21353,"B2",15,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C4PS","   26",15143,"B3",15,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C2PH","   27",54421,"C2PH",16,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   28",12343,"C4PS",16,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B4","   29",22222,"B4",17,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B4","   30",22222,"B4",18,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   31",12343,"B2",19,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   32",15143,"B3",19,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B2","   33",12343,"B2",20,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   34",54421,"C2PH",21,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   35",54421,"C2PH",22,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   36",21353,"C4PS",22,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C4PS","   37",15143,"C4PS",23,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   38",21353,"B3",24,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B4","   39",22222,"B4",25,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   40",54421,"C2PH",26,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   41",15143,"C4PS",27,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B4","   42",22222,"B4",28,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   43",15143,"C4PS",29,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   44",21353,"B3",30,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   45",54421,"C2PH",31,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   46",12343,"B3",31,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B2","   47",12343,"B2",32,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   48",21353,"C4PS",32,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B4","   49",22222,"B4",33,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   50",15143,"B3",33,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B4","   51",22222,"B4",34,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   52",21353,"C4PS",34,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C4PS","   53",15143,"C4PS",35,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   54",12343,"B3",35,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"B2","   55",12343,"B2",36,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B4","   56",22222,"B4",37,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   57",54421,"C2PH",38,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   58",21353,"B2",38,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C2PH","   59",54421,"C2PH",39,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   60",12343,"B2",40,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B4","   61",22222,"B4",41,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   62",15143,"C4PS",42,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C4PS","   63",15143,"C4PS",43,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B4","   64",22222,"B4",44,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B2","   65",12343,"B2",45,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   66",21353,"C4PS",45,"53 emma-dkgirl ","girl",0,16,16,11,10,7,32,28
53,"C2PH","   67",54421,"C2PH",46,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"B3","   68",21353,"B3",47,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
53,"C2PH","   69",54421,"C2PH",48,"53 emma-dkgirl ","girl",1,16,16,11,10,7,32,28
54,"B2","   0",44321,"B3",0,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B4","   1",51534,"C2PH",0,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B4","   2",51534,"B3",0,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B3","   3",15254,"B4",0,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"C2PH","   4",33333,"C2PH",1,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C4PS","   5",12343,"C4PS",2,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B3","   6",15254,"B2",2,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"C2PH","   7",33333,"C2PH",3,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B2","   8",44321,"C4PS",3,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"C4PS","   9",12343,"B3",3,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"C4PS","   10",12343,"C4PS",4,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B2","   11",44321,"B2",5,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C4PS","   12",12343,"C4PS",6,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C2PH","   13",33333,"C2PH",7,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B3","   14",15254,"B4",7,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"C2PH","   15",33333,"C2PH",8,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B4","   16",51534,"B3",8,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B4","   17",51534,"B3",8,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B2","   18",44321,"B2",9,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B3","   19",15254,"B4",9,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"C4PS","   20",12343,"B3",9,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"C2PH","   21",33333,"C2PH",10,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B4","   22",51534,"B3",10,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B2","   23",44321,"B2",11,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B2","   24",44321,"B2",12,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B3","   25",15254,"B3",13,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C2PH","   26",33333,"C2PH",14,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C4PS","   27",12343,"C4PS",15,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B4","   28",51534,"B4",16,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B3","   29",15254,"B3",17,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B4","   30",51534,"B3",17,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B2","   31",44321,"C4PS",17,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B4","   32",51534,"B4",18,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C4PS","   33",12343,"C4PS",19,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C2PH","   34",33333,"C2PH",20,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C4PS","   35",12343,"C4PS",21,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C2PH","   36",33333,"C2PH",22,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B2","   37",44321,"B2",23,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B3","   38",15254,"B4",23,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"B3","   39",15254,"B3",24,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C4PS","   40",12343,"C4PS",25,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C4PS","   41",12343,"C4PS",26,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B3","   42",15254,"B4",26,"54 emma-dkgirl ","girl",0,7,12,7,6,7,19,20
54,"C2PH","   43",33333,"C2PH",27,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"B2","   44",44321,"B2",28,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
54,"C2PH","   45",33333,"C2PH",29,"54 emma-dkgirl ","girl",1,7,12,7,6,7,19,20
